id,level,type,arabic_text,korean_meaning,root,form,pattern,gender,phrase_components,singular_form,sentence_analysis,cefr
15520,8,vocabulary,اِنْسَعَدَ,,س-ع-د,7,اِنْفَعَلَ,,,,,C1
15521,8,vocabulary,اِنْسَفَرَ,,س-ف-ر,7,اِنْفَعَلَ,,,,,C1
15522,8,vocabulary,اِنْسَقَطَ,,س-ق-ط,7,اِنْفَعَلَ,,,,,C1
15523,8,vocabulary,اِنْسَكَرَ,,س-ك-ر,7,اِنْفَعَلَ,,,,,C1
15524,8,vocabulary,اِنْسَكَنَ,,س-ك-ن,7,اِنْفَعَلَ,,,,,C1
15525,8,vocabulary,اِنْسَلَكَ,,س-ل-ك,7,اِنْفَعَلَ,,,,,C1
15526,8,vocabulary,اِنْسَلَمَ,,س-ل-م,7,اِنْفَعَلَ,,,,,C1
15527,8,vocabulary,اِنْسَمَتَ,,س-م-ت,7,اِنْفَعَلَ,,,,,C1
15528,8,vocabulary,اِنْسَمَحَ,,س-م-ح,7,اِنْفَعَلَ,,,,,C1
15529,8,vocabulary,اِنْسَمَعَ,,س-م-ع,7,اِنْفَعَلَ,,,,,C1
15530,8,vocabulary,اِنْسَنَزَ,,س-ن-ز,7,اِنْفَعَلَ,,,,,C1
15531,8,vocabulary,اِنْسَنَكَ,,س-ن-ك,7,اِنْفَعَلَ,,,,,C1
15532,8,vocabulary,اِنْسَهَلَ,,س-ه-ل,7,اِنْفَعَلَ,,,,,C1
15533,8,vocabulary,اِنْشَبَهَ,,ش-ب-ه,7,اِنْفَعَلَ,,,,,C1
15534,8,vocabulary,اِنْشَتَرَ,,ش-ت-ر,7,اِنْفَعَلَ,,,,,C1
15535,8,vocabulary,اِنْشَتَقَ,,ش-ت-ق,7,اِنْفَعَلَ,,,,,C1
15536,8,vocabulary,اِنْشَجَرَ,,ش-ج-ر,7,اِنْفَعَلَ,,,,,C1
15537,8,vocabulary,اِنْشَرَبَ,,ش-ر-ب,7,اِنْفَعَلَ,,,,,C1
15538,8,vocabulary,اِنْشَرَتَ,,ش-ر-ت,7,اِنْفَعَلَ,,,,,C1
15539,8,vocabulary,اِنْشَرَعَ,,ش-ر-ع,7,اِنْفَعَلَ,,,,,C1
15540,8,vocabulary,اِنْشَرَكَ,,ش-ر-ك,7,اِنْفَعَلَ,,,,,C1
15541,8,vocabulary,اِنْشَعَرَ,,ش-ع-ر,7,اِنْفَعَلَ,,,,,C1
15542,8,vocabulary,اِنْقَءَدَ,,ق-ء-د,7,اِنْفَعَلَ,,,,,C1
15543,8,vocabulary,اِنْقَدَرَ,,ق-د-ر,7,اِنْفَعَلَ,,,,,C1
15544,8,vocabulary,اِنْقَدَسَ,,ق-د-س,7,اِنْفَعَلَ,,,,,C1
15545,8,vocabulary,اِنْقَدَمَ,,ق-د-م,7,اِنْفَعَلَ,,,,,C1
15546,8,vocabulary,اِنْقَرَءَ,,ق-ر-ء,7,اِنْفَعَلَ,,,,,C1
15547,8,vocabulary,اِنْقَرَأَ,,ق-ر-أ,7,اِنْفَعَلَ,,,,,C1
15548,8,vocabulary,اِنْقَرَبَ,,ق-ر-ب,7,اِنْفَعَلَ,,,,,C1
15549,8,vocabulary,اِنْقَرَتَ,,ق-ر-ت,7,اِنْفَعَلَ,,,,,C1
15550,8,vocabulary,اِنْقَرَرَ,,ق-ر-ر,7,اِنْفَعَلَ,,,,,C1
15551,8,vocabulary,اِنْقَصَرَ,,ق-ص-ر,7,اِنْفَعَلَ,,,,,C1
15552,8,vocabulary,اِنْقَطَرَ,,ق-ط-ر,7,اِنْفَعَلَ,,,,,C1
15553,8,vocabulary,اِنْقَظَتَ,,ق-ظ-ت,7,اِنْفَعَلَ,,,,,C1
15554,8,vocabulary,اِنْقَعَدَ,,ق-ع-د,7,اِنْفَعَلَ,,,,,C1
15555,8,vocabulary,اِنْقَلَقَ,,ق-ل-ق,7,اِنْفَعَلَ,,,,,C1
15556,8,vocabulary,اِنْقَلَمَ,,ق-ل-م,7,اِنْفَعَلَ,,,,,C1
15557,8,vocabulary,اِنْقَمَتَ,,ق-م-ت,7,اِنْفَعَلَ,,,,,C1
15558,8,vocabulary,اِنْقَوَلَ,,ق-و-ل,7,اِنْفَعَلَ,,,,,C1
15559,8,vocabulary,اِنْقَوَيَ,,ق-و-ي,7,اِنْفَعَلَ,,,,,C1
15560,8,vocabulary,اِنْكَبَرَ,,ك-ب-ر,7,اِنْفَعَلَ,,,,,C1
15561,8,vocabulary,اِنْكَتَسَ,,ك-ت-س,7,اِنْفَعَلَ,,,,,C1
15562,8,vocabulary,اِنْكَحَلَ,,ك-ح-ل,7,اِنْفَعَلَ,,,,,C1
15563,8,vocabulary,اِنْكَرَةَ,,ك-ر-ة,7,اِنْفَعَلَ,,,,,C1
15564,8,vocabulary,اِنْكَرَسَ,,ك-ر-س,7,اِنْفَعَلَ,,,,,C1
15565,8,vocabulary,اِنْكَشَرَ,,ك-ش-ر,7,اِنْفَعَلَ,,,,,C1
15566,8,vocabulary,اِنْكَلَبَ,,ك-ل-ب,7,اِنْفَعَلَ,,,,,C1
15567,8,vocabulary,اِنْكَلَمَ,,ك-ل-م,7,اِنْفَعَلَ,,,,,C1
15568,8,vocabulary,اِنْكَمَءَ,,ك-م-ء,7,اِنْفَعَلَ,,,,,C1
15569,8,vocabulary,اِنْكَنَتَ,,ك-ن-ت,7,اِنْفَعَلَ,,,,,C1
15570,8,vocabulary,اِنْكَوَنَ,,ك-و-ن,7,اِنْفَعَلَ,,,,,C1
15571,8,vocabulary,اِنْلَتَدَ,,ل-ت-د,7,اِنْفَعَلَ,,,,,C1
15572,8,vocabulary,اِنْلَتَفَ,,ل-ت-ف,7,اِنْفَعَلَ,,,,,C1
15573,8,vocabulary,اِنْلَجَدَ,,ل-ج-د,7,اِنْفَعَلَ,,,,,C1
15574,8,vocabulary,اِنْلَحَصَ,,ل-ح-ص,7,اِنْفَعَلَ,,,,,C1
15575,8,vocabulary,اِنْلَحَفَ,,ل-ح-ف,7,اِنْفَعَلَ,,,,,C1
15576,8,vocabulary,اِنْلَدَرَ,,ل-د-ر,7,اِنْفَعَلَ,,,,,C1
15577,8,vocabulary,اِنْلَذَنَ,,ل-ذ-ن,7,اِنْفَعَلَ,,,,,C1
15578,8,vocabulary,اِنْلَسَنَ,,ل-س-ن,7,اِنْفَعَلَ,,,,,C1
15579,8,vocabulary,اِنْلَصَفَ,,ل-ص-ف,7,اِنْفَعَلَ,,,,,C1
15580,8,vocabulary,اِنْلَضَفَ,,ل-ض-ف,7,اِنْفَعَلَ,,,,,C1
15581,8,vocabulary,اِنْلَطَرَ,,ل-ط-ر,7,اِنْفَعَلَ,,,,,C1
15582,8,vocabulary,اِنْلَعَبَ,,ل-ع-ب,7,اِنْفَعَلَ,,,,,C1
15583,8,vocabulary,اِنْلَعَلَ,,ل-ع-ل,7,اِنْفَعَلَ,,,,,C1
15584,8,vocabulary,اِنْلَغَرَ,,ل-غ-ر,7,اِنْفَعَلَ,,,,,C1
15585,8,vocabulary,اِنْلَمَبَ,,ل-م-ب,7,اِنْفَعَلَ,,,,,C1
15586,8,vocabulary,اِنْلَمَتَ,,ل-م-ت,7,اِنْفَعَلَ,,,,,C1
15587,8,vocabulary,اِنْلَنَصَ,,ل-ن-ص,7,اِنْفَعَلَ,,,,,C1
15588,8,vocabulary,اِنْلَهَمَ,,ل-ه-م,7,اِنْفَعَلَ,,,,,C1
15589,8,vocabulary,اِنْمَءَةَ,,م-ء-ة,7,اِنْفَعَلَ,,,,,C1
15590,8,vocabulary,اِنْمَءَدَ,,م-ء-د,7,اِنْفَعَلَ,,,,,C1
15591,8,vocabulary,اِنْمَبَرَ,,م-ب-ر,7,اِنْفَعَلَ,,,,,C1
15592,8,vocabulary,اِنْمَتَجَ,,م-ت-ج,7,اِنْفَعَلَ,,,,,C1
15593,8,vocabulary,اِنْمَتَحَ,,م-ت-ح,7,اِنْفَعَلَ,,,,,C1
15594,8,vocabulary,اِنْمَتَسَ,,م-ت-س,7,اِنْفَعَلَ,,,,,C1
15595,8,vocabulary,اِنْمَتَعَ,,م-ت-ع,7,اِنْفَعَلَ,,,,,C1
15596,8,vocabulary,اِنْمَتَقَ,,م-ت-ق,7,اِنْفَعَلَ,,,,,C1
15597,8,vocabulary,اِنْمَثَلَ,,م-ث-ل,7,اِنْفَعَلَ,,,,,C1
15598,8,vocabulary,اِنْمَجَتَ,,م-ج-ت,7,اِنْفَعَلَ,,,,,C1
15599,8,vocabulary,اِنْمَجَسَ,,م-ج-س,7,اِنْفَعَلَ,,,,,C1
15600,8,vocabulary,اِنْمَحَطَ,,م-ح-ط,7,اِنْفَعَلَ,,,,,C1
15601,8,vocabulary,اِنْمَحَمَ,,م-ح-م,7,اِنْفَعَلَ,,,,,C1
15602,8,vocabulary,اِنْمَدَةَ,,م-د-ة,7,اِنْفَعَلَ,,,,,C1
15603,8,vocabulary,اِنْمَدَرَ,,م-د-ر,7,اِنْفَعَلَ,,,,,C1
15604,8,vocabulary,اِنْمَدَنَ,,م-د-ن,7,اِنْفَعَلَ,,,,,C1
15605,8,vocabulary,اِنْمَرَتَ,,م-ر-ت,7,اِنْفَعَلَ,,,,,C1
15606,8,vocabulary,اِنْمَرَسَ,,م-ر-س,7,اِنْفَعَلَ,,,,,C1
15607,8,vocabulary,اِنْمَرَكَ,,م-ر-ك,7,اِنْفَعَلَ,,,,,C1
15608,8,vocabulary,اِنْمَسَتَ,,م-س-ت,7,اِنْفَعَلَ,,,,,C1
15609,8,vocabulary,اِنْمَسَجَ,,م-س-ج,7,اِنْفَعَلَ,,,,,C1
15610,8,vocabulary,اِنْمَشَجَ,,م-ش-ج,7,اِنْفَعَلَ,,,,,C1
15611,8,vocabulary,اِنْمَشَهَ,,م-ش-ه,7,اِنْفَعَلَ,,,,,C1
15612,8,vocabulary,اِنْمَصَرَ,,م-ص-ر,7,اِنْفَعَلَ,,,,,C1
15613,8,vocabulary,اِنْمَصَطَ,,م-ص-ط,7,اِنْفَعَلَ,,,,,C1
15614,8,vocabulary,اِنْمَصَنَ,,م-ص-ن,7,اِنْفَعَلَ,,,,,C1
15615,8,vocabulary,اِنْمَطَعَ,,م-ط-ع,7,اِنْفَعَلَ,,,,,C1
15616,8,vocabulary,اِنْمَظَفَ,,م-ظ-ف,7,اِنْفَعَلَ,,,,,C1
15617,8,vocabulary,اِنْمَعَتَ,,م-ع-ت,7,اِنْفَعَلَ,,,,,C1
15618,8,vocabulary,اِنْمَعَرَ,,م-ع-ر,7,اِنْفَعَلَ,,,,,C1
15619,8,vocabulary,اِنْمَفَضَ,,م-ف-ض,7,اِنْفَعَلَ,,,,,C1
15620,8,vocabulary,اِنْمَفَقَ,,م-ف-ق,7,اِنْفَعَلَ,,,,,C1
15621,8,vocabulary,اِنْمَقَبَ,,م-ق-ب,7,اِنْفَعَلَ,,,,,C1
15622,8,vocabulary,اِنْمَكَةَ,,م-ك-ة,7,اِنْفَعَلَ,,,,,C1
15623,8,vocabulary,اِنْمَكَتَ,,م-ك-ت,7,اِنْفَعَلَ,,,,,C1
15624,8,vocabulary,اِنْمَكَلَ,,م-ك-ل,7,اِنْفَعَلَ,,,,,C1
15625,8,vocabulary,اِنْمَكَنَ,,م-ك-ن,7,اِنْفَعَلَ,,,,,C1
15626,8,vocabulary,اِنْمَلَعَ,,م-ل-ع,7,اِنْفَعَلَ,,,,,C1
15627,8,vocabulary,اِنْمَنَحَ,,م-ن-ح,7,اِنْفَعَلَ,,,,,C1
15628,8,vocabulary,اِنْمَنَعَ,,م-ن-ع,7,اِنْفَعَلَ,,,,,C1
15629,8,vocabulary,اِنْمَنَهَ,,م-ن-ه,7,اِنْفَعَلَ,,,,,C1
15630,8,vocabulary,اِنْمَهَرَ,,م-ه-ر,7,اِنْفَعَلَ,,,,,C1
15631,8,vocabulary,اِنْمَهَنَ,,م-ه-ن,7,اِنْفَعَلَ,,,,,C1
15632,8,vocabulary,اِنْنَ َلَ,,ن- -ل,7,اِنْفَعَلَ,,,,,C1
15633,8,vocabulary,اِهْتَتَفَ,,ه-ت-ف,8,اِفْتَعَلَ,,,,,C1
15634,8,vocabulary,اِهْتَجَتَ,,ه-ج-ت,8,اِفْتَعَلَ,,,,,C1
15635,8,vocabulary,اِهْتَدَءَ,,ه-د-ء,8,اِفْتَعَلَ,,,,,C1
15636,8,vocabulary,اِهْتَذَنَ,,ه-ذ-ن,8,اِفْتَعَلَ,,,,,C1
15637,8,vocabulary,اِهْتَرَمَ,,ه-ر-م,8,اِفْتَعَلَ,,,,,C1
15638,8,vocabulary,اِهْتَضَةَ,,ه-ض-ة,8,اِفْتَعَلَ,,,,,C1
15639,8,vocabulary,اِهْتَمَلَ,,ه-م-ل,8,اِفْتَعَلَ,,,,,C1
15640,8,vocabulary,اِهْتَنَتَ,,ه-ن-ت,8,اِفْتَعَلَ,,,,,C1
15641,8,vocabulary,اِهْتَنَدَ,,ه-ن-د,8,اِفْتَعَلَ,,,,,C1
15642,8,vocabulary,اِوْتَجَدَ,,و-ج-د,8,اِفْتَعَلَ,,,,,C1
15643,8,vocabulary,اِوْتَصَلَ,,و-ص-ل,8,اِفْتَعَلَ,,,,,C1
15644,8,vocabulary,اِوْتَقَفَ,,و-ق-ف,8,اِفْتَعَلَ,,,,,C1
15645,8,vocabulary,الذُّرْوَةِ,피크,,0,,,,,,C1
15646,8,vocabulary,لَشَاهَدْتُ,보았을텐데,,0,,,,,,C1
15647,8,vocabulary,اِسْتَثْنََ,,ث-ن-,10,اِسْتَفْعَلَ,,,,,C1
15648,8,vocabulary,اِسْتَجْبََ,,ج-ب-,10,اِسْتَفْعَلَ,,,,,C1
15649,8,vocabulary,اِسْتَحْدََ,,ح-د-,10,اِسْتَفْعَلَ,,,,,C1
15650,8,vocabulary,اِسْتَحْضََ,,ح-ض-,10,اِسْتَفْعَلَ,,,,,C1
15651,8,vocabulary,اِسْتَعْلََ,,ع-ل-,10,اِسْتَفْعَلَ,,,,,C1
15652,8,vocabulary,اِسْتَمْمََ,,م-م-,10,اِسْتَفْعَلَ,,,,,C1
15653,8,vocabulary,اِسْتَْجَبَ,,-ج-ب,10,اِسْتَفْعَلَ,,,,,C1
15654,8,vocabulary,اِسْتَْزَلَ,,-ز-ل,10,اِسْتَفْعَلَ,,,,,C1
15655,8,vocabulary,اِسْتَْمَكَ,,-م-ك,10,اِسْتَفْعَلَ,,,,,C1
15656,8,vocabulary,السَّابِعَةَ,7시,,0,,,,,,C1
15657,8,vocabulary,اِسْتَءْثَرَ,,ء-ث-ر,10,اِسْتَفْعَلَ,,,,,C1
15658,8,vocabulary,اِسْتَأْكَلَ,,أ-ك-ل,10,اِسْتَفْعَلَ,,,,,C1
15659,8,vocabulary,اِسْتَبْتَدَ,,ب-ت-د,10,اِسْتَفْعَلَ,,,,,C1
15660,8,vocabulary,اِسْتَبْحَثَ,,ب-ح-ث,10,اِسْتَفْعَلَ,,,,,C1
15661,8,vocabulary,اِسْتَبْدَأَ,,ب-د-أ,10,اِسْتَفْعَلَ,,,,,C1
15662,8,vocabulary,اِسْتَبْذَلَ,,ب-ذ-ل,10,اِسْتَفْعَلَ,,,,,C1
15663,8,vocabulary,اِسْتَبْرَجَ,,ب-ر-ج,10,اِسْتَفْعَلَ,,,,,C1
15664,8,vocabulary,اِسْتَبْضَتَ,,ب-ض-ت,10,اِسْتَفْعَلَ,,,,,C1
15665,8,vocabulary,اِسْتَبْعَضَ,,ب-ع-ض,10,اِسْتَفْعَلَ,,,,,C1
15666,8,vocabulary,اِسْتَبْقَرَ,,ب-ق-ر,10,اِسْتَفْعَلَ,,,,,C1
15667,8,vocabulary,اِسْتَبْكَرَ,,ب-ك-ر,10,اِسْتَفْعَلَ,,,,,C1
15668,8,vocabulary,اِسْتَبْكَمَ,,ب-ك-م,10,اِسْتَفْعَلَ,,,,,C1
15669,8,vocabulary,اِسْتَبْلَغَ,,ب-ل-غ,10,اِسْتَفْعَلَ,,,,,C1
15670,8,vocabulary,اِسْتَبْنَءَ,,ب-ن-ء,10,اِسْتَفْعَلَ,,,,,C1
15671,8,vocabulary,اِسْتَبْنَتَ,,ب-ن-ت,10,اِسْتَفْعَلَ,,,,,C1
15672,8,vocabulary,اِسْتَبْنَنَ,,ب-ن-ن,10,اِسْتَفْعَلَ,,,,,C1
15673,8,vocabulary,اِسْتَتْءَجَ,,ت-ء-ج,10,اِسْتَفْعَلَ,,,,,C1
15674,8,vocabulary,اِسْتَتْبَدَ,,ت-ب-د,10,اِسْتَفْعَلَ,,,,,C1
15675,8,vocabulary,اِسْتَتْجَرَ,,ت-ج-ر,10,اِسْتَفْعَلَ,,,,,C1
15676,8,vocabulary,اِسْتَتْجَنَ,,ت-ج-ن,10,اِسْتَفْعَلَ,,,,,C1
15677,8,vocabulary,اِسْتَتْحَتَ,,ت-ح-ت,10,اِسْتَفْعَلَ,,,,,C1
15678,8,vocabulary,اِسْتَتْحَدَ,,ت-ح-د,10,اِسْتَفْعَلَ,,,,,C1
15679,8,vocabulary,اِسْتَتْحَسَ,,ت-ح-س,10,اِسْتَفْعَلَ,,,,,C1
15680,8,vocabulary,اِسْتَتْخَذَ,,ت-خ-ذ,10,اِسْتَفْعَلَ,,,,,C1
15681,8,vocabulary,اِسْتَتْخَرَ,,ت-خ-ر,10,اِسْتَفْعَلَ,,,,,C1
15682,8,vocabulary,اِسْتَتْخَفَ,,ت-خ-ف,10,اِسْتَفْعَلَ,,,,,C1
15683,8,vocabulary,اِسْتَتْرَجَ,,ت-ر-ج,10,اِسْتَفْعَلَ,,,,,C1
15684,8,vocabulary,اِسْتَتْرَخَ,,ت-ر-خ,10,اِسْتَفْعَلَ,,,,,C1
15685,8,vocabulary,اِسْتَتْرَكَ,,ت-ر-ك,10,اِسْتَفْعَلَ,,,,,C1
15686,8,vocabulary,اِسْتَتْزَجَ,,ت-ز-ج,10,اِسْتَفْعَلَ,,,,,C1
15687,8,vocabulary,اِسْتَتْشَبَ,,ت-ش-ب,10,اِسْتَفْعَلَ,,,,,C1
15688,8,vocabulary,اِسْتَتْصَلَ,,ت-ص-ل,10,اِسْتَفْعَلَ,,,,,C1
15689,8,vocabulary,اِسْتَتْضَمَ,,ت-ض-م,10,اِسْتَفْعَلَ,,,,,C1
15690,8,vocabulary,اِسْتَتْعَبَ,,ت-ع-ب,10,اِسْتَفْعَلَ,,,,,C1
15691,8,vocabulary,اِسْتَتْغَرَ,,ت-غ-ر,10,اِسْتَفْعَلَ,,,,,C1
15692,8,vocabulary,اِسْتَتْفَقَ,,ت-ف-ق,10,اِسْتَفْعَلَ,,,,,C1
15693,8,vocabulary,اِسْتَتْقَعَ,,ت-ق-ع,10,اِسْتَفْعَلَ,,,,,C1
15694,8,vocabulary,اِسْتَتْقَلَ,,ت-ق-ل,10,اِسْتَفْعَلَ,,,,,C1
15695,8,vocabulary,اِسْتَتْكَدَ,,ت-ك-د,10,اِسْتَفْعَلَ,,,,,C1
15696,8,vocabulary,اِسْتَتْكَنَ,,ت-ك-ن,10,اِسْتَفْعَلَ,,,,,C1
15697,8,vocabulary,اِسْتَتْلَكَ,,ت-ل-ك,10,اِسْتَفْعَلَ,,,,,C1
15698,8,vocabulary,اِسْتَتْمَكَ,,ت-م-ك,10,اِسْتَفْعَلَ,,,,,C1
15699,8,vocabulary,اِسْتَتْمَنَ,,ت-م-ن,10,اِسْتَفْعَلَ,,,,,C1
15700,8,vocabulary,اِسْتَتْنَلَ,,ت-ن-ل,10,اِسْتَفْعَلَ,,,,,C1
15701,8,vocabulary,اِسْتَثْرَتَ,,ث-ر-ت,10,اِسْتَفْعَلَ,,,,,C1
15702,8,vocabulary,اِسْتَثْقَفَ,,ث-ق-ف,10,اِسْتَفْعَلَ,,,,,C1
15703,8,vocabulary,اِسْتَثْقَلَ,,ث-ق-ل,10,اِسْتَفْعَلَ,,,,,C1
15704,8,vocabulary,اِسْتَثْلَثَ,,ث-ل-ث,10,اِسْتَفْعَلَ,,,,,C1
15705,8,vocabulary,اِسْتَثْلَجَ,,ث-ل-ج,10,اِسْتَفْعَلَ,,,,,C1
15706,8,vocabulary,اِسْتَثْمَنَ,,ث-م-ن,10,اِسْتَفْعَلَ,,,,,C1
15707,8,vocabulary,اِسْتَثْنَءَ,,ث-ن-ء,10,اِسْتَفْعَلَ,,,,,C1
15708,8,vocabulary,اِسْتَثْنَةَ,,ث-ن-ة,10,اِسْتَفْعَلَ,,,,,C1
15709,8,vocabulary,اِسْتَجْبَرَ,,ج-ب-ر,10,اِسْتَفْعَلَ,,,,,C1
15710,8,vocabulary,اِسْتَجْتَمَ,,ج-ت-م,10,اِسْتَفْعَلَ,,,,,C1
15711,8,vocabulary,اِسْتَجْتَهَ,,ج-ت-ه,10,اِسْتَفْعَلَ,,,,,C1
15712,8,vocabulary,اِسْتَجْدَدَ,,ج-د-د,10,اِسْتَفْعَلَ,,,,,C1
15713,8,vocabulary,اِسْتَجْرَءَ,,ج-ر-ء,10,اِسْتَفْعَلَ,,,,,C1
15714,8,vocabulary,اِسْتَجْرَدَ,,ج-ر-د,10,اِسْتَفْعَلَ,,,,,C1
15715,8,vocabulary,اِسْتَجْزَءَ,,ج-ز-ء,10,اِسْتَفْعَلَ,,,,,C1
15716,8,vocabulary,اِسْتَجْعَلَ,,ج-ع-ل,10,اِسْتَفْعَلَ,,,,,C1
15717,8,vocabulary,اِسْتَجْلَسَ,,ج-ل-س,10,اِسْتَفْعَلَ,,,,,C1
15718,8,vocabulary,اِسْتَجْمَعَ,,ج-م-ع,10,اِسْتَفْعَلَ,,,,,C1
15719,8,vocabulary,اِسْتَجْمَلَ,,ج-م-ل,10,اِسْتَفْعَلَ,,,,,C1
15720,8,vocabulary,اِسْتَجْنَبَ,,ج-ن-ب,10,اِسْتَفْعَلَ,,,,,C1
15721,8,vocabulary,اِسْتَجْهَدَ,,ج-ه-د,10,اِسْتَفْعَلَ,,,,,C1
15722,8,vocabulary,اِسْتَجْيَأَ,,ج-ي-أ,10,اِسْتَفْعَلَ,,,,,C1
15723,8,vocabulary,اِسْتَحْبَبَ,,ح-ب-ب,10,اِسْتَفْعَلَ,,,,,C1
15724,8,vocabulary,اِسْتَحْتَجَ,,ح-ت-ج,10,اِسْتَفْعَلَ,,,,,C1
15725,8,vocabulary,اِسْتَحْتَرَ,,ح-ت-ر,10,اِسْتَفْعَلَ,,,,,C1
15726,8,vocabulary,اِسْتَحْثَتَ,,ح-ث-ت,10,اِسْتَفْعَلَ,,,,,C1
15727,8,vocabulary,اِسْتَحْجَرَ,,ح-ج-ر,10,اِسْتَفْعَلَ,,,,,C1
15728,8,vocabulary,اِسْتَحْدَةَ,,ح-د-ة,10,اِسْتَفْعَلَ,,,,,C1
15729,8,vocabulary,اِسْتَحْدَثَ,,ح-د-ث,10,اِسْتَفْعَلَ,,,,,C1
15730,8,vocabulary,اِسْتَحْدَدَ,,ح-د-د,10,اِسْتَفْعَلَ,,,,,C1
15731,8,vocabulary,اِسْتَحْرَبَ,,ح-ر-ب,10,اِسْتَفْعَلَ,,,,,C1
15732,8,vocabulary,اِسْتَحْرَكَ,,ح-ر-ك,10,اِسْتَفْعَلَ,,,,,C1
15733,8,vocabulary,اِسْتَحْزَنَ,,ح-ز-ن,10,اِسْتَفْعَلَ,,,,,C1
15734,8,vocabulary,اِسْتَحْسَبَ,,ح-س-ب,10,اِسْتَفْعَلَ,,,,,C1
15735,8,vocabulary,اِسْتَحْصَةَ,,ح-ص-ة,10,اِسْتَفْعَلَ,,,,,C1
15736,8,vocabulary,اِسْتَحْفَظَ,,ح-ف-ظ,10,اِسْتَفْعَلَ,,,,,C1
15737,8,vocabulary,اِسْتَحْقَءَ,,ح-ق-ء,10,اِسْتَفْعَلَ,,,,,C1
15738,8,vocabulary,اِسْتَحْقَبَ,,ح-ق-ب,10,اِسْتَفْعَلَ,,,,,C1
15739,8,vocabulary,اِسْتَحْلَتَ,,ح-ل-ت,10,اِسْتَفْعَلَ,,,,,C1
15740,8,vocabulary,اِسْتَحْمَرَ,,ح-م-ر,10,اِسْتَفْعَلَ,,,,,C1
15741,8,vocabulary,اِسْتَخْتَبَ,,خ-ت-ب,10,اِسْتَفْعَلَ,,,,,C1
15742,8,vocabulary,اِسْتَخْتَرَ,,خ-ت-ر,10,اِسْتَفْعَلَ,,,,,C1
15743,8,vocabulary,اِسْتَخْتَلَ,,خ-ت-ل,10,اِسْتَفْعَلَ,,,,,C1
15744,8,vocabulary,اِسْتَخْصَصَ,,خ-ص-ص,10,اِسْتَفْعَلَ,,,,,C1
15745,8,vocabulary,اِسْتَخْضَرَ,,خ-ض-ر,10,اِسْتَفْعَلَ,,,,,C1
15746,8,vocabulary,اِسْتَخْطَرَ,,خ-ط-ر,10,اِسْتَفْعَلَ,,,,,C1
15747,8,vocabulary,اِسْتَخْفَضَ,,خ-ف-ض,10,اِسْتَفْعَلَ,,,,,C1
15748,8,vocabulary,اِسْتَخْمَسَ,,خ-م-س,10,اِسْتَفْعَلَ,,,,,C1
15749,8,vocabulary,اِسْتَدْءَمَ,,د-ء-م,10,اِسْتَفْعَلَ,,,,,C1
15750,8,vocabulary,اِسْتَدْحَرَ,,د-ح-ر,10,اِسْتَفْعَلَ,,,,,C1
15751,8,vocabulary,اِسْتَدْخَرَ,,د-خ-ر,10,اِسْتَفْعَلَ,,,,,C1
15752,8,vocabulary,اِسْتَدْخَلَ,,د-خ-ل,10,اِسْتَفْعَلَ,,,,,C1
15753,8,vocabulary,اِسْتَدْرَبَ,,د-ر-ب,10,اِسْتَفْعَلَ,,,,,C1
15754,8,vocabulary,اِسْتَدْرَسَ,,د-ر-س,10,اِسْتَفْعَلَ,,,,,C1
15755,8,vocabulary,اِسْتَدْفَتَ,,د-ف-ت,10,اِسْتَفْعَلَ,,,,,C1
15756,8,vocabulary,اِسْتَدْكَتَ,,د-ك-ت,10,اِسْتَفْعَلَ,,,,,C1
15757,8,vocabulary,اِسْتَذْهَبَ,,ذ-ه-ب,10,اِسْتَفْعَلَ,,,,,C1
15758,8,vocabulary,اِسْتَرْءَسَ,,ر-ء-س,10,اِسْتَفْعَلَ,,,,,C1
15759,8,vocabulary,اِسْتَرْبَطَ,,ر-ب-ط,10,اِسْتَفْعَلَ,,,,,C1
15760,8,vocabulary,اِسْتَرْبَعَ,,ر-ب-ع,10,اِسْتَفْعَلَ,,,,,C1
15761,8,vocabulary,اِسْتَرْتَفَ,,ر-ت-ف,10,اِسْتَفْعَلَ,,,,,C1
15762,8,vocabulary,اِسْتَرْجَلَ,,ر-ج-ل,10,اِسْتَفْعَلَ,,,,,C1
15763,8,vocabulary,اِسْتَرْجَمَ,,ر-ج-م,10,اِسْتَفْعَلَ,,,,,C1
15764,8,vocabulary,اِسْتَرْحَلَ,,ر-ح-ل,10,اِسْتَفْعَلَ,,,,,C1
15765,8,vocabulary,اِسْتَرْخَصَ,,ر-خ-ص,10,اِسْتَفْعَلَ,,,,,C1
15766,8,vocabulary,اِسْتَرْدَنَ,,ر-د-ن,10,اِسْتَفْعَلَ,,,,,C1
15767,8,vocabulary,اِسْتَرْسَلَ,,ر-س-ل,10,اِسْتَفْعَلَ,,,,,C1
15768,8,vocabulary,اِسْتَرْسَمَ,,ر-س-م,10,اِسْتَفْعَلَ,,,,,C1
15769,8,vocabulary,اِسْتَرْطَنَ,,ر-ط-ن,10,اِسْتَفْعَلَ,,,,,C1
15770,8,vocabulary,اِسْتَرْغَمَ,,ر-غ-م,10,اِسْتَفْعَلَ,,,,,C1
15771,8,vocabulary,اِسْتَرْفَضَ,,ر-ف-ض,10,اِسْتَفْعَلَ,,,,,C1
15772,8,vocabulary,اِسْتَرْفَقَ,,ر-ف-ق,10,اِسْتَفْعَلَ,,,,,C1
